Date,Product,Category,Sales,Units
2024-06-26,Perfume,Beauty,605.01,10
2024-06-26,Face Serum,Beauty,598.16,15
2024-06-27,Laptop,Electronics,7864.33,9
2024-06-27,Smartphone,Electronics,8630.98,13
2024-06-27,Headphones,Electronics,2548.25,21
2024-06-27,Tablet,Electronics,3742.5,10
2024-06-27,Smart Watch,Electronics,4399.72,19
2024-06-27,T-Shirt,Clothing,1234.68,55
2024-06-27,Jeans,Clothing,1306.28,24
2024-06-27,Jacket,Clothing,1725.71,20
2024-06-27,Sneakers,Clothing,2094.02,27
2024-06-27,Dress,Clothing,1008.71,15
2024-06-27,Blender,Home & Kitchen,661.42,14
2024-06-27,Coffee Maker,Home & Kitchen,1094.41,15
2024-06-27,Cookware Set,Home & Kitchen,1419.35,11
2024-06-27,Vacuum Cleaner,Home & Kitchen,1244.55,6
2024-06-27,Air Fryer,Home & Kitchen,1933.72,21
2024-06-27,Shampoo,Beauty,400.69,34
2024-06-27,Moisturizer,Beauty,955.65,36
2024-06-27,Lipstick,Beauty,674.61,38
2024-06-27,Perfume,Beauty,865.2,14
2024-06-27,Face Serum,Beauty,699.92,17
2024-06-28,Laptop,Electronics,5839.25,7
2024-06-28,Smartphone,Electronics,10166.98,15
2024-06-28,Headphones,Electronics,2800.98,23
2024-06-28,Tablet,Electronics,6509.72,17
2024-06-28,Smart Watch,Electronics,5175.78,21
2024-06-28,T-Shirt,Clothing,1044.22,45
2024-06-28,Jeans,Clothing,1842.29,32
2024-06-28,Jacket,Clothing,1400.62,16
2024-06-28,Sneakers,Clothing,2128.43,26
2024-06-28,Dress,Clothing,1221.0,17
2024-06-28,Blender,Home & Kitchen,754.36,16
2024-06-28,Coffee Maker,Home & Kitchen,801.87,11
2024-06-28,Cookware Set,Home & Kitchen,840.06,7
2024-06-28,Vacuum Cleaner,Home & Kitchen,1516.47,8
2024-06-28,Air Fryer,Home & Kitchen,834.03,9
2024-06-28,Shampoo,Beauty,346.18,30
2024-06-28,Moisturizer,Beauty,1306.3,49
2024-06-28,Lipstick,Beauty,488.3,29
2024-06-28,Perfume,Beauty,666.75,10
2024-06-28,Face Serum,Beauty,985.92,23
2024-06-29,Laptop,Electronics,9478.26,11
2024-06-29,Smartphone,Electronics,12248.05,20
2024-06-29,Headphones,Electronics,5319.15,42
2024-06-29,Tablet,Electronics,5364.34,13
2024-06-29,Smart Watch,Electronics,5195.59,22
2024-06-29,T-Shirt,Clothing,1549.1,69
2024-06-29,Jeans,Clothing,2996.87,50
2024-06-29,Jacket,Clothing,1833.73,21
2024-06-29,Sneakers,Clothing,2130.35,27
2024-06-29,Dress,Clothing,1415.89,20
2024-06-29,Blender,Home & Kitchen,687.98,15
2024-06-29,Coffee Maker,Home & Kitchen,1000.77,13
2024-06-29,Cookware Set,Home & Kitchen,993.89,8
2024-06-29,Vacuum Cleaner,Home & Kitchen,941.19,5
2024-06-29,Air Fryer,Home & Kitchen,1251.97,14
2024-06-29,Shampoo,Beauty,480.51,39
2024-06-29,Moisturizer,Beauty,1373.85,48
2024-06-29,Lipstick,Beauty,809.81,47
2024-06-29,Perfume,Beauty,744.1,11
2024-06-29,Face Serum,Beauty,518.68,12
2024-06-30,Laptop,Electronics,7485.05,8
2024-06-30,Smartphone,Electronics,17111.77,28
2024-06-30,Headphones,Electronics,4456.54,35
2024-06-30,Tablet,Electronics,5718.92,14
2024-06-30,Smart Watch,Electronics,5383.05,22
2024-06-30,T-Shirt,Clothing,1732.01,78
2024-06-30,Jeans,Clothing,2021.08,34
2024-06-30,Jacket,Clothing,2699.83,31
2024-06-30,Sneakers,Clothing,2759.81,34
2024-06-30,Dress,Clothing,1853.63,27
2024-06-30,Blender,Home & Kitchen,960.98,19
2024-06-30,Coffee Maker,Home & Kitchen,774.61,10
2024-06-30,Cookware Set,Home & Kitchen,960.6,8
2024-06-30,Vacuum Cleaner,Home & Kitchen,1591.02,8
2024-06-30,Air Fryer,Home & Kitchen,1663.87,18
2024-06-30,Shampoo,Beauty,479.65,41
2024-06-30,Moisturizer,Beauty,1058.77,40
2024-06-30,Lipstick,Beauty,923.34,49
2024-06-30,Perfume,Beauty,860.52,13
2024-06-30,Face Serum,Beauty,665.17,16
2024-07-01,Laptop,Electronics,10301.39,11
2024-07-01,Smartphone,Electronics,15501.17,23
2024-07-01,Headphones,Electronics,3568.76,27
2024-07-01,Tablet,Electronics,5132.95,13
2024-07-01,Smart Watch,Electronics,6405.91,25
2024-07-01,T-Shirt,Clothing,1242.67,54
2024-07-01,Jeans,Clothing,1305.53,23
2024-07-01,Jacket,Clothing,1965.53,24
2024-07-01,Sneakers,Clothing,1256.24,17
2024-07-01,Dress,Clothing,1166.02,18
2024-07-01,Blender,Home & Kitchen,688.28,15
2024-07-01,Coffee Maker,Home & Kitchen,1134.19,15
2024-07-01,Cookware Set,Home & Kitchen,1164.77,9
2024-07-01,Vacuum Cleaner,Home & Kitchen,1461.13,7
2024-07-01,Air Fryer,Home & Kitchen,1763.75,19
2024-07-01,Shampoo,Beauty,423.44,34
2024-07-01,Moisturizer,Beauty,983.47,38
2024-07-01,Lipstick,Beauty,553.27,30
2024-07-01,Perfume,Beauty,735.51,12
2024-07-01,Face Serum,Beauty,1228.29,28
2024-07-02,Laptop,Electronics,6388.89,7
2024-07-02,Smartphone,Electronics,12809.97,19
2024-07-02,Headphones,Electronics,4196.38,34
2024-07-02,Tablet,Electronics,3030.49,8
2024-07-02,Smart Watch,Electronics,4770.0,19
2024-07-02,T-Shirt,Clothing,862.17,39
2024-07-02,Jeans,Clothing,1248.52,23
2024-07-02,Jacket,Clothing,1781.45,20
2024-07-02,Sneakers,Clothing,1693.49,23
2024-07-02,Dress,Clothing,1556.61,22
2024-07-02,Blender,Home & Kitchen,1014.08,22
2024-07-02,Coffee Maker,Home & Kitchen,961.06,13
2024-07-02,Cookware Set,Home & Kitchen,1381.57,11
2024-07-02,Vacuum Cleaner,Home & Kitchen,1287.05,7
2024-07-02,Air Fryer,Home & Kitchen,1521.63,18
2024-07-02,Shampoo,Beauty,362.56,32
2024-07-02,Moisturizer,Beauty,1049.93,40
2024-07-02,Lipstick,Beauty,735.34,40
2024-07-02,Perfume,Beauty,742.38,12
2024-07-02,Face Serum,Beauty,644.15,16
2024-07-03,Laptop,Electronics,7490.59,9
2024-07-03,Smartphone,Electronics,9941.75,16
2024-07-03,Headphones,Electronics,3162.89,26
2024-07-03,Tablet,Electronics,5156.38,14
2024-07-03,Smart Watch,Electronics,6340.0,25
2024-07-03,T-Shirt,Clothing,1237.99,50
2024-07-03,Jeans,Clothing,1466.34,25
2024-07-03,Jacket,Clothing,1611.94,18
2024-07-03,Sneakers,Clothing,1795.63,23
2024-07-03,Dress,Clothing,1012.09,15
2024-07-03,Blender,Home & Kitchen,1197.83,26
2024-07-03,Coffee Maker,Home & Kitchen,972.39,12
2024-07-03,Cookware Set,Home & Kitchen,1202.82,10
2024-07-03,Vacuum Cleaner,Home & Kitchen,1036.36,5
2024-07-03,Air Fryer,Home & Kitchen,1770.76,20
2024-07-03,Shampoo,Beauty,675.91,56
2024-07-03,Moisturizer,Beauty,957.17,34
2024-07-03,Lipstick,Beauty,504.57,28
2024-07-03,Perfume,Beauty,721.77,12
2024-07-03,Face Serum,Beauty,1035.95,25
2024-07-04,Laptop,Electronics,6410.87,7
2024-07-04,Smartphone,Electronics,11102.42,17
2024-07-04,Headphones,Electronics,3799.4,29
2024-07-04,Tablet,Electronics,4715.86,12
2024-07-04,Smart Watch,Electronics,5391.98,23
2024-07-04,T-Shirt,Clothing,1401.15,61
2024-07-04,Jeans,Clothing,2014.08,36
2024-07-04,Jacket,Clothing,1545.32,18
2024-07-04,Sneakers,Clothing,1246.8,17
2024-07-04,Dress,Clothing,1477.14,21
2024-07-04,Blender,Home & Kitchen,871.74,18
2024-07-04,Coffee Maker,Home & Kitchen,993.01,13
2024-07-04,Cookware Set,Home & Kitchen,1575.24,12
2024-07-04,Vacuum Cleaner,Home & Kitchen,1656.23,9
2024-07-04,Air Fryer,Home & Kitchen,1599.59,19
2024-07-04,Shampoo,Beauty,655.38,57
2024-07-04,Moisturizer,Beauty,719.23,25
2024-07-04,Lipstick,Beauty,631.94,37
2024-07-04,Perfume,Beauty,735.59,11
2024-07-04,Face Serum,Beauty,589.17,15
2024-07-05,Laptop,Electronics,7355.39,8
2024-07-05,Smartphone,Electronics,9647.01,16
2024-07-05,Headphones,Electronics,3643.22,28
2024-07-05,Tablet,Electronics,5206.2,13
2024-07-05,Smart Watch,Electronics,4393.51,18
2024-07-05,T-Shirt,Clothing,1381.94,56
2024-07-05,Jeans,Clothing,2034.03,36
2024-07-05,Jacket,Clothing,1095.92,12
2024-07-05,Sneakers,Clothing,2014.22,25
2024-07-05,Dress,Clothing,1105.37,16
2024-07-05,Blender,Home & Kitchen,1214.37,24
2024-07-05,Coffee Maker,Home & Kitchen,1035.67,13
2024-07-05,Cookware Set,Home & Kitchen,1170.33,9
2024-07-05,Vacuum Cleaner,Home & Kitchen,1184.28,6
2024-07-05,Air Fryer,Home & Kitchen,1498.91,17
2024-07-05,Shampoo,Beauty,452.02,39
2024-07-05,Moisturizer,Beauty,877.07,33
2024-07-05,Lipstick,Beauty,471.39,28
2024-07-05,Perfume,Beauty,785.05,13
2024-07-05,Face Serum,Beauty,559.4,14
2024-07-06,Laptop,Electronics,6378.8,7
2024-07-06,Smartphone,Electronics,17433.04,26
2024-07-06,Headphones,Electronics,3273.04,27
2024-07-06,Tablet,Electronics,6155.31,16
2024-07-06,Smart Watch,Electronics,6690.16,26
2024-07-06,T-Shirt,Clothing,1571.42,65
2024-07-06,Jeans,Clothing,3509.42,59
2024-07-06,Jacket,Clothing,2809.33,32
2024-07-06,Sneakers,Clothing,2481.83,33
2024-07-06,Dress,Clothing,1532.63,22
2024-07-06,Blender,Home & Kitchen,1050.86,22
2024-07-06,Coffee Maker,Home & Kitchen,1261.07,16
2024-07-06,Cookware Set,Home & Kitchen,1327.21,11
2024-07-06,Vacuum Cleaner,Home & Kitchen,1562.86,8
2024-07-06,Air Fryer,Home & Kitchen,1701.68,20
2024-07-06,Shampoo,Beauty,560.64,48
2024-07-06,Moisturizer,Beauty,1147.49,42
2024-07-06,Lipstick,Beauty,594.7,34
2024-07-06,Perfume,Beauty,892.96,14
2024-07-06,Face Serum,Beauty,701.48,16
2024-07-07,Laptop,Electronics,10670.82,12
2024-07-07,Smartphone,Electronics,12690.56,21
2024-07-07,Headphones,Electronics,4685.69,38
2024-07-07,Tablet,Electronics,6081.35,15
2024-07-07,Smart Watch,Electronics,7067.16,28
2024-07-07,T-Shirt,Clothing,1528.04,64
2024-07-07,Jeans,Clothing,2535.91,44
2024-07-07,Jacket,Clothing,2687.49,30
2024-07-07,Sneakers,Clothing,2610.94,34
2024-07-07,Dress,Clothing,1830.39,26
2024-07-07,Blender,Home & Kitchen,795.83,17
2024-07-07,Coffee Maker,Home & Kitchen,771.24,10
2024-07-07,Cookware Set,Home & Kitchen,1190.1,9
2024-07-07,Vacuum Cleaner,Home & Kitchen,945.3,5
2024-07-07,Air Fryer,Home & Kitchen,1195.36,13
2024-07-07,Shampoo,Beauty,566.22,51
2024-07-07,Moisturizer,Beauty,1258.5,45
2024-07-07,Lipstick,Beauty,629.61,37
2024-07-07,Perfume,Beauty,863.69,13
2024-07-07,Face Serum,Beauty,641.17,15
2024-07-08,Laptop,Electronics,7181.53,8
2024-07-08,Smartphone,Electronics,8219.61,13
2024-07-08,Headphones,Electronics,4011.08,30
2024-07-08,Tablet,Electronics,4673.26,12
2024-07-08,Smart Watch,Electronics,5031.73,21
2024-07-08,T-Shirt,Clothing,977.99,44
2024-07-08,Jeans,Clothing,1638.22,30
2024-07-08,Jacket,Clothing,1519.8,17
2024-07-08,Sneakers,Clothing,1313.15,17
2024-07-08,Dress,Clothing,1123.42,17
2024-07-08,Blender,Home & Kitchen,917.13,20
2024-07-08,Coffee Maker,Home & Kitchen,749.98,10
2024-07-08,Cookware Set,Home & Kitchen,831.12,7
2024-07-08,Vacuum Cleaner,Home & Kitchen,1677.6,9
2024-07-08,Air Fryer,Home & Kitchen,1577.2,19
2024-07-08,Shampoo,Beauty,420.4,38
2024-07-08,Moisturizer,Beauty,702.37,25
2024-07-08,Lipstick,Beauty,622.09,35
2024-07-08,Perfume,Beauty,1037.31,17
2024-07-08,Face Serum,Beauty,774.84,18
2024-07-09,Laptop,Electronics,7583.27,9
2024-07-09,Smartphone,Electronics,9934.45,16
2024-07-09,Headphones,Electronics,3154.23,26
2024-07-09,Tablet,Electronics,4713.11,12
2024-07-09,Smart Watch,Electronics,4888.66,20
2024-07-09,T-Shirt,Clothing,968.27,41
2024-07-09,Jeans,Clothing,1604.89,28
2024-07-09,Jacket,Clothing,1555.99,17
2024-07-09,Sneakers,Clothing,1050.02,14
2024-07-09,Dress,Clothing,1581.94,23
2024-07-09,Blender,Home & Kitchen,949.56,19
2024-07-09,Coffee Maker,Home & Kitchen,1090.73,15
2024-07-09,Cookware Set,Home & Kitchen,1288.2,10
2024-07-09,Vacuum Cleaner,Home & Kitchen,1217.16,6
2024-07-09,Air Fryer,Home & Kitchen,1614.65,18
2024-07-09,Shampoo,Beauty,335.42,29
2024-07-09,Moisturizer,Beauty,1086.66,41
2024-07-09,Lipstick,Beauty,712.74,39
2024-07-09,Perfume,Beauty,728.04,11
2024-07-09,Face Serum,Beauty,775.11,18
2024-07-10,Laptop,Electronics,4581.92,5
2024-07-10,Smartphone,Electronics,12207.14,18
2024-07-10,Headphones,Electronics,3035.56,23
2024-07-10,Tablet,Electronics,4551.29,12
2024-07-10,Smart Watch,Electronics,4641.04,19
2024-07-10,T-Shirt,Clothing,977.49,42
2024-07-10,Jeans,Clothing,1793.67,29
2024-07-10,Jacket,Clothing,1342.21,16
2024-07-10,Sneakers,Clothing,1577.23,20
2024-07-10,Dress,Clothing,1443.18,21
2024-07-10,Blender,Home & Kitchen,973.87,21
2024-07-10,Coffee Maker,Home & Kitchen,884.7,11
2024-07-10,Cookware Set,Home & Kitchen,1070.42,9
2024-07-10,Vacuum Cleaner,Home & Kitchen,1166.64,6
2024-07-10,Air Fryer,Home & Kitchen,1190.39,14
2024-07-10,Shampoo,Beauty,452.6,36
2024-07-10,Moisturizer,Beauty,1087.35,38
2024-07-10,Lipstick,Beauty,412.78,24
2024-07-10,Perfume,Beauty,659.82,10
2024-07-10,Face Serum,Beauty,583.51,15
2024-07-11,Laptop,Electronics,8959.1,10
2024-07-11,Smartphone,Electronics,10367.58,16
2024-07-11,Headphones,Electronics,3289.82,25
2024-07-11,Tablet,Electronics,3832.58,10
2024-07-11,Smart Watch,Electronics,4933.09,19
2024-07-11,T-Shirt,Clothing,1004.92,40
2024-07-11,Jeans,Clothing,1565.98,27
2024-07-11,Jacket,Clothing,1500.8,18
2024-07-11,Sneakers,Clothing,1171.48,16
2024-07-11,Dress,Clothing,1115.41,17
2024-07-11,Blender,Home & Kitchen,663.52,14
2024-07-11,Coffee Maker,Home & Kitchen,1301.12,17
2024-07-11,Cookware Set,Home & Kitchen,1121.34,9
2024-07-11,Vacuum Cleaner,Home & Kitchen,1394.05,7
2024-07-11,Air Fryer,Home & Kitchen,1461.98,16
2024-07-11,Shampoo,Beauty,468.52,38
2024-07-11,Moisturizer,Beauty,954.62,33
2024-07-11,Lipstick,Beauty,646.69,35
2024-07-11,Perfume,Beauty,706.71,11
2024-07-11,Face Serum,Beauty,582.62,14
2024-07-12,Laptop,Electronics,5292.54,6
2024-07-12,Smartphone,Electronics,12140.13,19
2024-07-12,Headphones,Electronics,2978.08,23
2024-07-12,Tablet,Electronics,4147.05,11
2024-07-12,Smart Watch,Electronics,5178.58,20
2024-07-12,T-Shirt,Clothing,915.74,38
2024-07-12,Jeans,Clothing,1654.41,28
2024-07-12,Jacket,Clothing,1515.4,17
2024-07-12,Sneakers,Clothing,1568.9,20
2024-07-12,Dress,Clothing,1290.77,18
2024-07-12,Blender,Home & Kitchen,791.68,17
2024-07-12,Coffee Maker,Home & Kitchen,809.68,11
2024-07-12,Cookware Set,Home & Kitchen,1065.62,8
2024-07-12,Vacuum Cleaner,Home & Kitchen,1408.95,7
2024-07-12,Air Fryer,Home & Kitchen,1479.86,17
2024-07-12,Shampoo,Beauty,443.11,37
2024-07-12,Moisturizer,Beauty,1108.51,43
2024-07-12,Lipstick,Beauty,580.62,35
2024-07-12,Perfume,Beauty,658.16,11
2024-07-12,Face Serum,Beauty,701.1,17
2024-07-13,Laptop,Electronics,6803.06,8
2024-07-13,Smartphone,Electronics,11983.77,18
2024-07-13,Headphones,Electronics,3469.81,28
2024-07-13,Tablet,Electronics,4929.66,13
2024-07-13,Smart Watch,Electronics,7799.21,32
2024-07-13,T-Shirt,Clothing,1650.4,67
2024-07-13,Jeans,Clothing,1835.84,32
2024-07-13,Jacket,Clothing,2137.88,23
2024-07-13,Sneakers,Clothing,2486.35,30
2024-07-13,Dress,Clothing,1580.4,24
2024-07-13,Blender,Home & Kitchen,553.12,12
2024-07-13,Coffee Maker,Home & Kitchen,1061.64,14
2024-07-13,Cookware Set,Home & Kitchen,1405.12,11
2024-07-13,Vacuum Cleaner,Home & Kitchen,1215.02,6
2024-07-13,Air Fryer,Home & Kitchen,1630.12,19
2024-07-13,Shampoo,Beauty,528.63,43
2024-07-13,Moisturizer,Beauty,1027.11,37
2024-07-13,Lipstick,Beauty,562.49,32
2024-07-13,Perfume,Beauty,940.18,14
2024-07-13,Face Serum,Beauty,731.92,17
2024-07-14,Laptop,Electronics,8958.64,10
2024-07-14,Smartphone,Electronics,10106.17,16
2024-07-14,Headphones,Electronics,3671.27,28
2024-07-14,Tablet,Electronics,5358.23,14
2024-07-14,Smart Watch,Electronics,6805.9,28
2024-07-14,T-Shirt,Clothing,1961.04,81
2024-07-14,Jeans,Clothing,2876.48,50
2024-07-14,Jacket,Clothing,3423.64,41
2024-07-14,Sneakers,Clothing,2614.0,32
2024-07-14,Dress,Clothing,1365.99,19
2024-07-14,Blender,Home & Kitchen,846.16,17
2024-07-14,Coffee Maker,Home & Kitchen,1274.87,16
2024-07-14,Cookware Set,Home & Kitchen,1071.49,9
2024-07-14,Vacuum Cleaner,Home & Kitchen,980.03,5
2024-07-14,Air Fryer,Home & Kitchen,1237.03,15
2024-07-14,Shampoo,Beauty,635.52,51
2024-07-14,Moisturizer,Beauty,1060.56,39
2024-07-14,Lipstick,Beauty,865.89,48
2024-07-14,Perfume,Beauty,1148.94,17
2024-07-14,Face Serum,Beauty,762.75,19
2024-07-15,Laptop,Electronics,9439.98,11
2024-07-15,Smartphone,Electronics,16302.36,24
2024-07-15,Headphones,Electronics,4006.17,32
2024-07-15,Tablet,Electronics,5159.48,13
2024-07-15,Smart Watch,Electronics,4881.48,20
2024-07-15,T-Shirt,Clothing,1061.38,45
2024-07-15,Jeans,Clothing,1552.73,26
2024-07-15,Jacket,Clothing,1664.79,19
2024-07-15,Sneakers,Clothing,1093.98,14
2024-07-15,Dress,Clothing,1437.49,20
2024-07-15,Blender,Home & Kitchen,1246.63,25
2024-07-15,Coffee Maker,Home & Kitchen,651.45,8
2024-07-15,Cookware Set,Home & Kitchen,1252.9,10
2024-07-15,Vacuum Cleaner,Home & Kitchen,1782.62,9
2024-07-15,Air Fryer,Home & Kitchen,1228.31,15
2024-07-15,Shampoo,Beauty,424.33,37
2024-07-15,Moisturizer,Beauty,963.38,35
2024-07-15,Lipstick,Beauty,550.44,30
2024-07-15,Perfume,Beauty,705.37,11
2024-07-15,Face Serum,Beauty,834.62,20
2024-07-16,Laptop,Electronics,5110.31,6
2024-07-16,Smartphone,Electronics,9162.95,14
2024-07-16,Headphones,Electronics,2775.61,22
2024-07-16,Tablet,Electronics,3170.2,8
2024-07-16,Smart Watch,Electronics,5663.29,22
2024-07-16,T-Shirt,Clothing,1098.14,47
2024-07-16,Jeans,Clothing,1800.36,31
2024-07-16,Jacket,Clothing,1074.49,12
2024-07-16,Sneakers,Clothing,1902.8,23
2024-07-16,Dress,Clothing,1320.01,19
2024-07-16,Blender,Home & Kitchen,867.11,19
2024-07-16,Coffee Maker,Home & Kitchen,873.95,12
2024-07-16,Cookware Set,Home & Kitchen,1124.44,9
2024-07-16,Vacuum Cleaner,Home & Kitchen,1392.99,7
2024-07-16,Air Fryer,Home & Kitchen,1434.82,16
2024-07-16,Shampoo,Beauty,375.68,34
2024-07-16,Moisturizer,Beauty,672.31,26
2024-07-16,Lipstick,Beauty,559.61,31
2024-07-16,Perfume,Beauty,945.32,15
2024-07-16,Face Serum,Beauty,461.21,11
2024-07-17,Laptop,Electronics,7445.31,8
2024-07-17,Smartphone,Electronics,14007.71,22
2024-07-17,Headphones,Electronics,3459.62,29
2024-07-17,Tablet,Electronics,5267.0,13
2024-07-17,Smart Watch,Electronics,5568.46,23
2024-07-17,T-Shirt,Clothing,799.15,33
2024-07-17,Jeans,Clothing,2085.4,34
2024-07-17,Jacket,Clothing,1890.4,22
2024-07-17,Sneakers,Clothing,1308.25,16
2024-07-17,Dress,Clothing,949.38,14
2024-07-17,Blender,Home & Kitchen,838.98,17
2024-07-17,Coffee Maker,Home & Kitchen,874.1,11
2024-07-17,Cookware Set,Home & Kitchen,1018.82,8
2024-07-17,Vacuum Cleaner,Home & Kitchen,1171.86,6
2024-07-17,Air Fryer,Home & Kitchen,1488.76,17
2024-07-17,Shampoo,Beauty,555.66,46
2024-07-17,Moisturizer,Beauty,965.73,33
2024-07-17,Lipstick,Beauty,729.56,40
2024-07-17,Perfume,Beauty,604.55,10
2024-07-17,Face Serum,Beauty,504.39,13
2024-07-18,Laptop,Electronics,7303.4,8
2024-07-18,Smartphone,Electronics,10851.28,16
2024-07-18,Headphones,Electronics,3479.97,26
2024-07-18,Tablet,Electronics,4409.07,12
2024-07-18,Smart Watch,Electronics,4736.49,20
2024-07-18,T-Shirt,Clothing,1015.67,42
2024-07-18,Jeans,Clothing,1902.21,32
2024-07-18,Jacket,Clothing,1719.96,19
2024-07-18,Sneakers,Clothing,1543.71,19
2024-07-18,Dress,Clothing,932.76,14
2024-07-18,Blender,Home & Kitchen,622.5,13
2024-07-18,Coffee Maker,Home & Kitchen,692.52,9
2024-07-18,Cookware Set,Home & Kitchen,1084.89,9
2024-07-18,Vacuum Cleaner,Home & Kitchen,1621.2,8
2024-07-18,Air Fryer,Home & Kitchen,1206.6,13
2024-07-18,Shampoo,Beauty,532.19,43
2024-07-18,Moisturizer,Beauty,1057.34,39
2024-07-18,Lipstick,Beauty,529.01,29
2024-07-18,Perfume,Beauty,720.86,11
2024-07-18,Face Serum,Beauty,701.1,16
2024-07-19,Laptop,Electronics,6529.15,7
2024-07-19,Smartphone,Electronics,11260.63,18
2024-07-19,Headphones,Electronics,3498.79,29
2024-07-19,Tablet,Electronics,4185.55,10
2024-07-19,Smart Watch,Electronics,3903.84,16
2024-07-19,T-Shirt,Clothing,1183.66,51
2024-07-19,Jeans,Clothing,1152.41,21
2024-07-19,Jacket,Clothing,1515.43,18
2024-07-19,Sneakers,Clothing,1377.51,17
2024-07-19,Dress,Clothing,824.13,12
2024-07-19,Blender,Home & Kitchen,772.81,16
2024-07-19,Coffee Maker,Home & Kitchen,927.6,12
2024-07-19,Cookware Set,Home & Kitchen,991.16,8
2024-07-19,Vacuum Cleaner,Home & Kitchen,930.36,5
2024-07-19,Air Fryer,Home & Kitchen,918.35,11
2024-07-19,Shampoo,Beauty,564.86,50
2024-07-19,Moisturizer,Beauty,1095.88,40
2024-07-19,Lipstick,Beauty,519.8,29
2024-07-19,Perfume,Beauty,747.86,12
2024-07-19,Face Serum,Beauty,664.96,16
2024-07-20,Laptop,Electronics,9273.51,11
2024-07-20,Smartphone,Electronics,12518.59,19
2024-07-20,Headphones,Electronics,4685.4,35
2024-07-20,Tablet,Electronics,4465.79,12
2024-07-20,Smart Watch,Electronics,6222.78,24
2024-07-20,T-Shirt,Clothing,1864.69,76
2024-07-20,Jeans,Clothing,2504.96,43
2024-07-20,Jacket,Clothing,3069.34,37
2024-07-20,Sneakers,Clothing,2685.7,35
2024-07-20,Dress,Clothing,1598.61,25
2024-07-20,Blender,Home & Kitchen,841.33,17
2024-07-20,Coffee Maker,Home & Kitchen,1011.1,13
2024-07-20,Cookware Set,Home & Kitchen,1493.07,12
2024-07-20,Vacuum Cleaner,Home & Kitchen,1405.92,7
2024-07-20,Air Fryer,Home & Kitchen,1146.55,14
2024-07-20,Shampoo,Beauty,465.65,41
2024-07-20,Moisturizer,Beauty,1129.58,40
2024-07-20,Lipstick,Beauty,753.2,43
2024-07-20,Perfume,Beauty,1102.33,17
2024-07-20,Face Serum,Beauty,603.57,14
2024-07-21,Laptop,Electronics,5554.43,6
2024-07-21,Smartphone,Electronics,12878.64,20
2024-07-21,Headphones,Electronics,3271.89,25
2024-07-21,Tablet,Electronics,5400.88,14
2024-07-21,Smart Watch,Electronics,6150.05,25
2024-07-21,T-Shirt,Clothing,1400.72,60
2024-07-21,Jeans,Clothing,2622.59,46
2024-07-21,Jacket,Clothing,2017.66,23
2024-07-21,Sneakers,Clothing,1967.45,27
2024-07-21,Dress,Clothing,1274.8,20
2024-07-21,Blender,Home & Kitchen,836.42,17
2024-07-21,Coffee Maker,Home & Kitchen,1067.24,13
2024-07-21,Cookware Set,Home & Kitchen,1223.29,10
2024-07-21,Vacuum Cleaner,Home & Kitchen,1484.7,8
2024-07-21,Air Fryer,Home & Kitchen,1664.58,18
2024-07-21,Shampoo,Beauty,563.79,46
2024-07-21,Moisturizer,Beauty,1656.46,57
2024-07-21,Lipstick,Beauty,651.15,39
2024-07-21,Perfume,Beauty,884.02,14
2024-07-21,Face Serum,Beauty,581.13,14
2024-07-22,Laptop,Electronics,7362.23,8
2024-07-22,Smartphone,Electronics,10621.76,16
2024-07-22,Headphones,Electronics,2731.62,23
2024-07-22,Tablet,Electronics,5463.54,14
2024-07-22,Smart Watch,Electronics,6952.92,27
2024-07-22,T-Shirt,Clothing,1076.2,47
2024-07-22,Jeans,Clothing,1045.6,19
2024-07-22,Jacket,Clothing,1368.01,15
2024-07-22,Sneakers,Clothing,1196.08,15
2024-07-22,Dress,Clothing,981.91,15
2024-07-22,Blender,Home & Kitchen,905.93,18
2024-07-22,Coffee Maker,Home & Kitchen,668.93,9
2024-07-22,Cookware Set,Home & Kitchen,1456.45,12
2024-07-22,Vacuum Cleaner,Home & Kitchen,999.16,5
2024-07-22,Air Fryer,Home & Kitchen,1454.63,16
2024-07-22,Shampoo,Beauty,582.81,48
2024-07-22,Moisturizer,Beauty,1041.23,38
2024-07-22,Lipstick,Beauty,494.1,29
2024-07-22,Perfume,Beauty,587.02,9
2024-07-22,Face Serum,Beauty,746.65,17
2024-07-23,Laptop,Electronics,7577.09,9
2024-07-23,Smartphone,Electronics,10930.68,17
2024-07-23,Headphones,Electronics,2831.89,21
2024-07-23,Tablet,Electronics,4075.64,11
2024-07-23,Smart Watch,Electronics,3780.24,16
2024-07-23,T-Shirt,Clothing,822.63,36
2024-07-23,Jeans,Clothing,1315.84,22
2024-07-23,Jacket,Clothing,1346.73,16
2024-07-23,Sneakers,Clothing,1619.04,20
2024-07-23,Dress,Clothing,650.92,9
2024-07-23,Blender,Home & Kitchen,859.58,17
2024-07-23,Coffee Maker,Home & Kitchen,944.37,12
2024-07-23,Cookware Set,Home & Kitchen,1009.85,8
2024-07-23,Vacuum Cleaner,Home & Kitchen,1434.06,7
